update_id,loan_id,servicer_name,reported_status,reported_balance,reported_dpd,document_status,last_updated_at,source_system
UPD_1004688,LC_1011710,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-04-28 10:00:00,TAPE_EXTRACT_EAST
UPD_1004689,LC_1011712,Beacon_Credit_Ops,DEFAULT,0.0,120,UNVERIFIED,2018-03-27 13:00:00,TAPE_EXTRACT_EAST
UPD_1004690,LC_1011715,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2016-12-27 02:00:00,SERVICER_CORE_B
UPD_1004691,LC_1011717,Beacon_Credit_Ops,CURRENT,10710.52,0,UNVERIFIED,2019-09-27 10:00:00,TAPE_EXTRACT_EAST
UPD_1004692,LC_1011719,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-06-27 04:00:00,SERVICER_CORE_B
UPD_1004693,LC_1011724,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-04-28 05:00:00,SERVICER_CORE_B
UPD_1004694,LC_1011726,Intain_Servicing_Alpha,CURRENT,7813.07,0,VERIFIED,2017-05-28 11:00:00,TAPE_EXTRACT_EAST
UPD_1004695,LC_1011727,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-03-26 22:00:00,SERVICER_CORE_B
UPD_1004696,LC_1011728,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-11-26 20:00:00,SUB_SERVICER_TITAN
UPD_1004697,LC_1011731,Intain_Servicing_Alpha,CURRENT,14344.19,0,VERIFIED,2017-08-21 14:00:00,LEGACY_MAINFRAME_4
UPD_1004698,LC_1011733,Apex_Loan_Servicing,CURRENT,9024.63,0,SOURCE_VERIFIED,2019-01-26 15:00:00,SUB_SERVICER_TITAN
UPD_1004699,LC_1011734,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2018-02-27 08:00:00,LEGACY_MAINFRAME_4
UPD_1004700,LC_1011740,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-08-27 15:00:00,SERVICER_CORE_B
UPD_1004701,LC_1011742,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-10-27 15:00:00,TAPE_EXTRACT_EAST
UPD_1004702,LC_1011743,Summit_Asset_Management,CURRENT,4640.25,0,SOURCE_VERIFIED,2020-07-28 06:00:00,SUB_SERVICER_TITAN
UPD_1004703,LC_1011751,Summit_Asset_Management,CURRENT,2990.47,0,UNVERIFIED,2020-08-28 08:00:00,SERVICER_CORE_B
UPD_1004704,LC_1011752,Beacon_Credit_Ops,CURRENT,5538.99,0,UNVERIFIED,2020-06-27 09:00:00,SUB_SERVICER_TITAN
UPD_1004705,LC_1011753,Intain_Servicing_Alpha,CURRENT,7460.0,0,VERIFIED,2018-10-27 23:00:00,LEGACY_MAINFRAME_4
UPD_1004706,LC_1011758,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-09-28 04:00:00,LEGACY_MAINFRAME_4
UPD_1004707,LC_1011761,Intain_Servicing_Alpha,CURRENT,8359.5,0,SOURCE_VERIFIED,2017-10-28 10:00:00,TAPE_EXTRACT_EAST
UPD_1004708,LC_1011762,Apex_Loan_Servicing,CURRENT,7328.69,0,UNVERIFIED,2019-02-27 22:00:00,SERVICER_CORE_B
UPD_1004709,LC_1011764,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2017-04-27 11:00:00,TAPE_EXTRACT_EAST
UPD_1004710,LC_1011766,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-10-27 01:00:00,TAPE_EXTRACT_EAST
UPD_1004711,LC_1011768,Intain_Servicing_Alpha,CURRENT,4684.33,0,VERIFIED,2017-05-26 22:00:00,SERVICER_CORE_B
UPD_1004712,LC_1011769,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-02-27 11:00:00,SUB_SERVICER_TITAN
UPD_1004713,LC_1011770,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2015-10-28 11:00:00,LEGACY_MAINFRAME_4
UPD_1004714,LC_1011771,Intain_Servicing_Alpha,CURRENT,2417.51,0,VERIFIED,2017-01-28 12:00:00,SUB_SERVICER_TITAN
UPD_1004715,LC_1011773,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-03-27 05:00:00,TAPE_EXTRACT_EAST
UPD_1004716,LC_1011775,Intain_Servicing_Alpha,CURRENT,5042.11,0,SOURCE_VERIFIED,2018-10-27 00:00:00,SUB_SERVICER_TITAN
UPD_1004717,LC_1011776,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-12-28 04:00:00,SUB_SERVICER_TITAN
UPD_1004718,LC_1011778,Summit_Asset_Management,CURRENT,13401.0,0,VERIFIED,2019-11-03 14:00:00,TAPE_EXTRACT_EAST
UPD_1004719,LC_1011782,Beacon_Credit_Ops,CURRENT,8704.4,0,SOURCE_VERIFIED,2018-10-25 14:00:00,SUB_SERVICER_TITAN
UPD_1004720,LC_1011783,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-03-27 00:00:00,TAPE_EXTRACT_EAST
UPD_1004721,LC_1011784,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-08-26 23:00:00,TAPE_EXTRACT_EAST
UPD_1004722,LC_1011791,Intain_Servicing_Alpha,CURRENT,13581.73,0,UNVERIFIED,2017-08-26 18:00:00,TAPE_EXTRACT_EAST
UPD_1004723,LC_1011792,Summit_Asset_Management,DELINQUENT_30,18611.88,30,UNVERIFIED,2020-11-27 15:00:00,SERVICER_CORE_B
UPD_1004724,LC_1011793,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-01-27 22:00:00,SERVICER_CORE_B
UPD_1004725,LC_1011794,Apex_Loan_Servicing,DEFAULT,500.0,120,UNVERIFIED,2018-01-27 22:00:00,LEGACY_MAINFRAME_4
UPD_1004726,LC_1011799,Intain_Servicing_Alpha,CURRENT,3922.81,0,SOURCE_VERIFIED,2018-02-26 21:00:00,TAPE_EXTRACT_EAST
UPD_1004727,LC_1011800,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2015-11-28 04:00:00,SUB_SERVICER_TITAN
UPD_1004728,LC_1011804,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-08-26 22:00:00,LEGACY_MAINFRAME_4
UPD_1004729,LC_1011807,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-03-26 23:00:00,TAPE_EXTRACT_EAST
UPD_1004730,LC_1011808,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-02-27 07:00:00,SERVICER_CORE_B
UPD_1004731,LC_1011811,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-02-26 22:00:00,LEGACY_MAINFRAME_4
UPD_1004732,LC_1011812,Intain_Servicing_Alpha,CURRENT,14675.22,0,VERIFIED,2017-07-26 15:00:00,SUB_SERVICER_TITAN
UPD_1004733,LC_1011813,Intain_Servicing_Alpha,CURRENT,4078.49,0,UNVERIFIED,2017-03-28 13:00:00,TAPE_EXTRACT_EAST
UPD_1004734,LC_1011815,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2019-04-28 04:00:00,SUB_SERVICER_TITAN
UPD_1004735,LC_1011816,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-05-27 04:00:00,TAPE_EXTRACT_EAST
UPD_1004736,LC_1011817,Intain_Servicing_Alpha,CURRENT,9149.46,0,UNVERIFIED,2018-11-28 01:00:00,TAPE_EXTRACT_EAST
UPD_1004737,LC_1011820,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-04-28 12:00:00,TAPE_EXTRACT_EAST
UPD_1004738,LC_1011822,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-02-28 06:00:00,SERVICER_CORE_B
UPD_1004739,LC_1011827,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-04-27 07:00:00,SERVICER_CORE_B
UPD_1004740,LC_1011828,Intain_Servicing_Alpha,CURRENT,15985.71,0,UNVERIFIED,2017-02-26 17:00:00,LEGACY_MAINFRAME_4
UPD_1004741,LC_1011832,Beacon_Credit_Ops,DELINQUENT_60,7223.45,60,VERIFIED,2020-04-26 17:00:00,SUB_SERVICER_TITAN
UPD_1004742,LC_1011833,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-07-27 19:00:00,SUB_SERVICER_TITAN
UPD_1004743,LC_1011836,Apex_Loan_Servicing,CURRENT,10671.76,0,SOURCE_VERIFIED,2018-12-27 09:00:00,TAPE_EXTRACT_EAST
UPD_1004744,LC_1011838,Intain_Servicing_Alpha,CURRENT,2319.79,0,VERIFIED,2017-02-28 03:00:00,LEGACY_MAINFRAME_4
UPD_1004745,LC_1011839,Intain_Servicing_Alpha,CURRENT,2013.15,0,UNVERIFIED,2017-03-27 13:00:00,LEGACY_MAINFRAME_4
UPD_1004746,LC_1011840,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-09-27 00:00:00,LEGACY_MAINFRAME_4
UPD_1004747,LC_1011841,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2018-05-27 02:00:00,TAPE_EXTRACT_EAST
UPD_1004748,LC_1011843,Beacon_Credit_Ops,DEFAULT,0.0,120,VERIFIED,2018-03-01 14:00:00,SUB_SERVICER_TITAN
UPD_1004749,LC_1011844,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-06-27 03:00:00,SERVICER_CORE_B
UPD_1004750,LC_1011845,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-05-27 23:00:00,SERVICER_CORE_B
UPD_1004751,LC_1011848,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-10-28 07:00:00,TAPE_EXTRACT_EAST
UPD_1004752,LC_1011850,Intain_Servicing_Alpha,CURRENT,8508.85,0,VERIFIED,2018-02-28 03:00:00,SERVICER_CORE_B
UPD_1004753,LC_1011852,Summit_Asset_Management,CURRENT,2057.67,0,SOURCE_VERIFIED,2020-03-28 09:00:00,TAPE_EXTRACT_EAST
UPD_1004754,LC_1011854,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2017-07-28 04:00:00,TAPE_EXTRACT_EAST
UPD_1004755,LC_1011860,Summit_Asset_Management,CURRENT,9258.06,0,SOURCE_VERIFIED,2020-05-27 18:00:00,SERVICER_CORE_B
UPD_1004756,LC_1011862,Beacon_Credit_Ops,CURRENT,21737.34,0,VERIFIED,2020-02-28 05:00:00,SUB_SERVICER_TITAN
UPD_1004757,LC_1011863,Summit_Asset_Management,CURRENT,3422.86,0,UNVERIFIED,2020-04-27 22:00:00,LEGACY_MAINFRAME_4
UPD_1004758,LC_1011866,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2015-09-27 05:00:00,TAPE_EXTRACT_EAST
UPD_1004759,LC_1011868,Apex_Loan_Servicing,CURRENT,4766.15,0,VERIFIED,2019-01-28 02:00:00,SERVICER_CORE_B
UPD_1004760,LC_1011872,Intain_Servicing_Alpha,DELINQUENT_60,13861.95,60,UNVERIFIED,2018-01-28 07:00:00,SERVICER_CORE_B
UPD_1004761,LC_1011879,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2018-09-27 04:00:00,SERVICER_CORE_B
UPD_1004762,LC_1011881,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-11-27 10:00:00,TAPE_EXTRACT_EAST
UPD_1004763,LC_1011884,Beacon_Credit_Ops,DEFAULT,0.0,120,VERIFIED,2017-12-27 15:00:00,LEGACY_MAINFRAME_4
UPD_1004764,LC_1011887,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-10-27 15:00:00,SERVICER_CORE_B
UPD_1004765,LC_1011888,Apex_Loan_Servicing,CURRENT,8799.24,0,SOURCE_VERIFIED,2019-09-28 01:00:00,SERVICER_CORE_B
UPD_1004766,LC_1011890,Beacon_Credit_Ops,CURRENT,16456.17,0,UNVERIFIED,2019-06-27 19:00:00,SERVICER_CORE_B
UPD_1004767,LC_1011892,Intain_Servicing_Alpha,CURRENT,5947.98,0,VERIFIED,2017-04-27 20:00:00,TAPE_EXTRACT_EAST
UPD_1004768,LC_1011893,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-11-26 20:00:00,TAPE_EXTRACT_EAST
UPD_1004769,LC_1011895,Intain_Servicing_Alpha,CURRENT,3953.62,0,UNVERIFIED,2018-03-27 05:00:00,TAPE_EXTRACT_EAST
UPD_1004770,LC_1011896,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2015-08-28 04:00:00,LEGACY_MAINFRAME_4
UPD_1004771,LC_1011897,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2018-05-26 15:00:00,TAPE_EXTRACT_EAST
UPD_1004772,LC_1011898,Beacon_Credit_Ops,CURRENT,22587.45,0,VERIFIED,2019-01-26 19:00:00,TAPE_EXTRACT_EAST
UPD_1004773,LC_1011899,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2015-06-27 11:00:00,SERVICER_CORE_B
UPD_1004774,LC_1011900,Intain_Servicing_Alpha,CURRENT,18925.83,0,VERIFIED,2016-12-27 19:00:00,TAPE_EXTRACT_EAST
UPD_1004775,LC_1011904,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-12-04 14:00:00,SERVICER_CORE_B
UPD_1004776,LC_1011909,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2016-12-27 13:00:00,TAPE_EXTRACT_EAST
UPD_1004777,LC_1011912,Intain_Servicing_Alpha,PREPAID,0.0,0,UNVERIFIED,2017-02-27 00:00:00,LEGACY_MAINFRAME_4
UPD_1004778,LC_1011913,Summit_Asset_Management,PREPAID,0.0,0,UNVERIFIED,2019-12-26 18:00:00,TAPE_EXTRACT_EAST
UPD_1004779,LC_1011915,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-07-28 04:00:00,SERVICER_CORE_B
UPD_1004780,LC_1011917,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-05-28 04:00:00,TAPE_EXTRACT_EAST
UPD_1004781,LC_1011919,Beacon_Credit_Ops,DEFAULT,0.0,120,UNVERIFIED,2020-03-27 18:00:00,SERVICER_CORE_B
UPD_1004782,LC_1011921,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-04-27 10:00:00,TAPE_EXTRACT_EAST
UPD_1004783,LC_1011923,Summit_Asset_Management,PREPAID,0.0,0,VERIFIED,2018-10-27 01:00:00,SERVICER_CORE_B
UPD_1004784,LC_1011924,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-06-27 10:00:00,SERVICER_CORE_B
UPD_1004785,LC_1011928,Apex_Loan_Servicing,DEFAULT,0.0,120,UNVERIFIED,2017-05-26 20:00:00,LEGACY_MAINFRAME_4
UPD_1004786,LC_1011932,Intain_Servicing_Alpha,CURRENT,12854.52,0,VERIFIED,2017-01-28 10:00:00,SUB_SERVICER_TITAN
UPD_1004787,LC_1011933,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2016-11-26 15:00:00,TAPE_EXTRACT_EAST
UPD_1004788,LC_1011935,Intain_Servicing_Alpha,CURRENT,6038.92,0,SOURCE_VERIFIED,2017-08-27 19:00:00,SERVICER_CORE_B
UPD_1004789,LC_1011937,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2017-09-25 14:00:00,SERVICER_CORE_B
UPD_1004790,LC_1011940,Intain_Servicing_Alpha,CURRENT,2119.29,0,UNVERIFIED,2017-08-27 20:00:00,SUB_SERVICER_TITAN
UPD_1004791,LC_1011941,Intain_Servicing_Alpha,CURRENT,4617.14,0,UNVERIFIED,2017-03-28 10:00:00,SERVICER_CORE_B
UPD_1004792,LC_1011943,Summit_Asset_Management,PREPAID,0.0,0,UNVERIFIED,2018-05-26 17:00:00,SERVICER_CORE_B
UPD_1004793,LC_1011945,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-10-27 20:00:00,TAPE_EXTRACT_EAST
UPD_1004794,LC_1011946,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-05-27 08:00:00,LEGACY_MAINFRAME_4
UPD_1004795,LC_1011947,Intain_Servicing_Alpha,PREPAID,0.0,0,UNVERIFIED,2016-08-26 20:00:00,SERVICER_CORE_B
UPD_1004796,LC_1011955,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-10-27 21:00:00,SUB_SERVICER_TITAN
UPD_1004797,LC_1011958,Apex_Loan_Servicing,CURRENT,7102.06,0,SOURCE_VERIFIED,2019-02-28 03:00:00,SERVICER_CORE_B
UPD_1004798,LC_1011960,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-10-27 14:00:00,TAPE_EXTRACT_EAST
UPD_1004799,LC_1011961,Beacon_Credit_Ops,CURRENT,1988.4,0,UNVERIFIED,2020-05-28 03:00:00,SUB_SERVICER_TITAN
UPD_1004800,LC_1011963,Intain_Servicing_Alpha,CURRENT,10098.23,0,VERIFIED,2017-05-28 01:00:00,LEGACY_MAINFRAME_4
UPD_1004801,LC_1011965,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2018-07-27 03:00:00,LEGACY_MAINFRAME_4
UPD_1004802,LC_1011968,Intain_Servicing_Alpha,CURRENT,9391.34,0,VERIFIED,2018-02-28 02:00:00,SERVICER_CORE_B
UPD_1004803,LC_1011972,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-04-27 11:00:00,TAPE_EXTRACT_EAST
UPD_1004804,LC_1011973,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2019-06-26 21:00:00,TAPE_EXTRACT_EAST
UPD_1004805,LC_1011974,Intain_Servicing_Alpha,CURRENT,6023.57,0,VERIFIED,2017-01-27 05:00:00,SUB_SERVICER_TITAN
UPD_1004806,LC_1011976,Apex_Loan_Servicing,DEFAULT,0.0,120,UNVERIFIED,2017-08-28 11:00:00,LEGACY_MAINFRAME_4
UPD_1004807,LC_1011977,Summit_Asset_Management,CURRENT,12282.96,0,SOURCE_VERIFIED,2020-06-18 14:00:00,TAPE_EXTRACT_EAST
UPD_1004808,LC_1011979,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-12-26 15:00:00,SERVICER_CORE_B
UPD_1004809,LC_1011981,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2016-08-27 14:00:00,TAPE_EXTRACT_EAST
UPD_1004810,LC_1011983,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-01-27 18:00:00,SERVICER_CORE_B
UPD_1004811,LC_1011985,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2018-11-27 08:00:00,TAPE_EXTRACT_EAST
UPD_1004812,LC_1011988,Beacon_Credit_Ops,PREPAID,0.0,0,VERIFIED,2018-12-26 19:00:00,SUB_SERVICER_TITAN
UPD_1004813,LC_1011994,Summit_Asset_Management,PREPAID,500.0,0,SOURCE_VERIFIED,2020-03-26 15:00:00,LEGACY_MAINFRAME_4
UPD_1004814,LC_1011995,Intain_Servicing_Alpha,CURRENT,5459.91,0,SOURCE_VERIFIED,2017-07-28 04:00:00,LEGACY_MAINFRAME_4
UPD_1004815,LC_1012010,Summit_Asset_Management,CURRENT,10860.03,0,VERIFIED,2020-11-26 17:00:00,SUB_SERVICER_TITAN
UPD_1004816,LC_1012011,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2018-01-27 07:00:00,SUB_SERVICER_TITAN
UPD_1004817,LC_1012014,Intain_Servicing_Alpha,CURRENT,4900.99,0,SOURCE_VERIFIED,2018-07-26 15:00:00,TAPE_EXTRACT_EAST
UPD_1004818,LC_1012019,Intain_Servicing_Alpha,CURRENT,8355.84,0,VERIFIED,2017-02-27 11:00:00,TAPE_EXTRACT_EAST
UPD_1004819,LC_1012020,Apex_Loan_Servicing,DELINQUENT_30,4382.95,30,SOURCE_VERIFIED,2018-06-27 23:00:00,LEGACY_MAINFRAME_4
UPD_1004820,LC_1012023,Summit_Asset_Management,CURRENT,4088.57,0,UNVERIFIED,2020-09-28 06:00:00,LEGACY_MAINFRAME_4
UPD_1004821,LC_1012024,Apex_Loan_Servicing,PREPAID,0.0,0,SOURCE_VERIFIED,2017-05-27 02:00:00,TAPE_EXTRACT_EAST
UPD_1004822,LC_1012027,Apex_Loan_Servicing,CURRENT,3952.02,0,UNVERIFIED,2019-11-27 22:00:00,LEGACY_MAINFRAME_4
UPD_1004823,LC_1012029,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-07-27 14:00:00,SERVICER_CORE_B
UPD_1004824,LC_1012030,Apex_Loan_Servicing,CURRENT,4622.23,0,VERIFIED,2019-05-28 07:00:00,LEGACY_MAINFRAME_4
UPD_1004825,LC_1012032,Beacon_Credit_Ops,CURRENT,9408.84,0,SOURCE_VERIFIED,2020-11-28 09:00:00,LEGACY_MAINFRAME_4
UPD_1004826,LC_1012033,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2017-11-27 23:00:00,TAPE_EXTRACT_EAST
UPD_1004827,LC_1012034,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-06-27 15:00:00,SUB_SERVICER_TITAN
UPD_1004828,LC_1012035,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2018-04-28 07:00:00,TAPE_EXTRACT_EAST
UPD_1004829,LC_1012036,Intain_Servicing_Alpha,CURRENT,1907.1,0,VERIFIED,2018-03-27 04:00:00,TAPE_EXTRACT_EAST
UPD_1004830,LC_1012037,Summit_Asset_Management,CURRENT,9833.64,0,UNVERIFIED,2020-05-27 06:00:00,SERVICER_CORE_B
UPD_1004831,LC_1012038,Apex_Loan_Servicing,CURRENT,13911.81,0,VERIFIED,2019-11-27 22:00:00,SUB_SERVICER_TITAN
UPD_1004832,LC_1012042,Beacon_Credit_Ops,PREPAID,0.0,0,SOURCE_VERIFIED,2019-01-28 12:00:00,SERVICER_CORE_B
UPD_1004833,LC_1012044,Beacon_Credit_Ops,PREPAID,0.0,0,SOURCE_VERIFIED,2018-02-27 06:00:00,LEGACY_MAINFRAME_4
UPD_1004834,LC_1012049,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2015-12-27 07:00:00,LEGACY_MAINFRAME_4
UPD_1004835,LC_1012050,Intain_Servicing_Alpha,CURRENT,7259.25,0,SOURCE_VERIFIED,2018-05-27 09:00:00,SERVICER_CORE_B
UPD_1004836,LC_1012052,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-05-26 19:00:00,SERVICER_CORE_B
UPD_1004837,LC_1012053,Beacon_Credit_Ops,CURRENT,9407.99,0,VERIFIED,2020-06-28 02:00:00,TAPE_EXTRACT_EAST
UPD_1004838,LC_1012054,Beacon_Credit_Ops,CURRENT,8213.18,0,UNVERIFIED,2019-12-27 14:00:00,SERVICER_CORE_B
UPD_1004839,LC_1012058,Intain_Servicing_Alpha,CURRENT,14157.74,0,SOURCE_VERIFIED,2017-03-27 22:00:00,TAPE_EXTRACT_EAST
UPD_1004840,LC_1012060,Summit_Asset_Management,CURRENT,5403.57,0,UNVERIFIED,2020-07-27 20:00:00,SERVICER_CORE_B
UPD_1004841,LC_1012063,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2018-12-27 19:00:00,SERVICER_CORE_B
UPD_1004842,LC_1012064,Summit_Asset_Management,PREPAID,0.0,0,SOURCE_VERIFIED,2018-08-27 00:00:00,SERVICER_CORE_B
UPD_1004843,LC_1012065,Apex_Loan_Servicing,CURRENT,5949.43,0,VERIFIED,2018-02-27 02:00:00,SUB_SERVICER_TITAN
UPD_1004844,LC_1012066,Intain_Servicing_Alpha,DELINQUENT_30,7504.15,30,VERIFIED,2018-02-28 08:00:00,LEGACY_MAINFRAME_4
UPD_1004845,LC_1012068,Summit_Asset_Management,PREPAID,0.0,0,SOURCE_VERIFIED,2018-04-28 13:00:00,LEGACY_MAINFRAME_4
UPD_1004846,LC_1012069,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-07-26 15:00:00,SUB_SERVICER_TITAN
UPD_1004847,LC_1012071,Apex_Loan_Servicing,PREPAID,0.0,0,SOURCE_VERIFIED,2018-08-28 01:00:00,SERVICER_CORE_B
UPD_1004848,LC_1012072,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-04-28 01:00:00,SUB_SERVICER_TITAN
UPD_1004849,LC_1012074,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-04-26 21:00:00,LEGACY_MAINFRAME_4
UPD_1004850,LC_1012077,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-06-27 14:00:00,TAPE_EXTRACT_EAST
UPD_1004851,LC_1012078,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2015-05-27 05:00:00,TAPE_EXTRACT_EAST
UPD_1004852,LC_1012079,Beacon_Credit_Ops,DEFAULT,0.0,120,UNVERIFIED,2020-01-27 07:00:00,SUB_SERVICER_TITAN
UPD_1004853,LC_1012081,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2018-01-28 05:00:00,SUB_SERVICER_TITAN
UPD_1004854,LC_1012084,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-03-26 21:00:00,LEGACY_MAINFRAME_4
UPD_1004855,LC_1012085,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-10-26 22:00:00,TAPE_EXTRACT_EAST
UPD_1004856,LC_1012086,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-11-26 18:00:00,LEGACY_MAINFRAME_4
UPD_1004857,LC_1012088,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-05-25 14:00:00,SUB_SERVICER_TITAN
UPD_1004858,LC_1012092,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2015-11-19 14:00:00,TAPE_EXTRACT_EAST
UPD_1004859,LC_1012093,Beacon_Credit_Ops,CURRENT,12206.39,0,VERIFIED,2020-06-28 06:00:00,TAPE_EXTRACT_EAST
UPD_1004860,LC_1012094,Apex_Loan_Servicing,CURRENT,2989.58,0,SOURCE_VERIFIED,2018-10-17 14:00:00,LEGACY_MAINFRAME_4
UPD_1004861,LC_1012095,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2015-07-26 23:00:00,SERVICER_CORE_B
UPD_1004862,LC_1012097,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-08-28 00:00:00,SUB_SERVICER_TITAN
UPD_1004863,LC_1012099,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-10-26 16:00:00,SERVICER_CORE_B
UPD_1004864,LC_1012101,Intain_Servicing_Alpha,PREPAID,0.0,0,UNVERIFIED,2016-03-15 14:00:00,SERVICER_CORE_B
UPD_1004865,LC_1012102,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2020-10-27 14:00:00,SUB_SERVICER_TITAN
