loan_id,reporting_month,month_index,loan_age_months,remaining_term_months,current_balance,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,next_state,next_3m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag
LC_1001458,2016-08,7,7,53,11074.56,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1001458,2016-09,8,8,52,11074.56,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1001458,2016-10,9,9,51,11074.56,DELINQUENT_90,90,0,0,0,DELINQUENT_90,1,1,0
LC_1001458,2016-11,10,10,50,11074.56,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1001458,2016-12,11,11,49,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1013688,2016-08,0,0,36,11748.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013688,2016-09,1,1,35,11493.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013688,2016-10,2,2,34,11234.24,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013688,2016-11,3,3,33,10971.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013688,2016-12,4,4,32,10703.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013688,2017-01,5,5,31,10432.27,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1013688,2017-02,6,6,30,10156.6,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1013688,2017-03,7,7,29,9876.65,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1013688,2017-04,8,8,28,9592.35,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1013688,2017-05,9,9,27,9303.64,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1013688,2017-06,10,10,26,9010.45,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1013688,2017-07,11,11,25,8712.71,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1013688,2017-08,12,12,24,8410.35,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1013688,2017-09,13,13,23,8103.29,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1013688,2017-10,14,14,22,7791.46,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1013688,2017-11,15,15,21,7791.46,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1013688,2017-12,16,16,20,7791.46,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1013688,2018-01,17,17,19,7791.46,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1013688,2018-02,18,18,18,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1021840,2016-12,0,0,60,14870.17,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-01,1,1,59,14737.7,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-02,2,2,58,14602.54,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-03,3,3,57,14464.61,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-04,4,4,56,14323.88,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-05,5,5,55,14180.28,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-06,6,6,54,14033.75,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021840,2017-07,7,7,53,13884.24,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1021840,2017-08,8,8,52,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1017206,2017-06,0,0,60,24773.43,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2017-07,1,1,59,24542.55,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2017-08,2,2,58,24307.27,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2017-09,3,3,57,24067.51,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2017-10,4,4,56,23823.19,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2017-11,5,5,55,23574.21,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2017-12,6,6,54,23320.49,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2018-01,7,7,53,23061.94,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2018-02,8,8,52,22798.47,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1017206,2018-03,9,9,51,22529.98,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1017206,2018-04,10,10,50,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1004153,2016-07,0,0,36,9811.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004153,2016-08,1,1,35,9619.62,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1004153,2016-09,2,2,34,9423.39,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1004153,2016-10,3,3,33,9223.01,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1004153,2016-11,4,4,32,9018.39,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1004153,2016-12,5,5,31,8809.46,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1004153,2017-01,6,6,30,8596.11,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1004153,2017-02,7,7,29,8378.25,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1004153,2017-03,8,8,28,8155.79,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1004153,2017-04,9,9,27,8155.79,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,1,0
LC_1004153,2017-05,10,10,26,8155.79,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1004153,2017-06,11,11,25,8155.79,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1004153,2017-07,12,12,24,8155.79,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1004153,2017-08,13,13,23,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1020207,2017-05,0,0,36,9804.53,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1020207,2017-06,1,1,35,9804.53,DELINQUENT_30,30,0,0,0,CURRENT,1,1,0
LC_1020207,2017-07,2,2,34,9804.53,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1020207,2017-08,3,3,33,9804.53,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1020207,2017-09,4,4,32,9804.53,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1020207,2017-10,5,5,31,9804.53,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1020207,2017-11,6,6,30,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1002943,2017-01,0,0,60,17829.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-02,1,1,59,17655.1,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-03,2,2,58,17478.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-04,3,3,57,17297.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-05,4,4,56,17114.55,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-06,5,5,55,16927.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-07,6,6,54,16738.07,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-08,7,7,53,16544.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-09,8,8,52,16348.16,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-10,9,9,51,16148.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-11,10,10,50,15944.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2017-12,11,11,49,15737.08,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-01,12,12,48,15526.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-02,13,13,47,15311.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-03,14,14,46,15093.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-04,15,15,45,14870.7,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-05,16,16,44,14644.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-06,17,17,43,14414.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-07,18,18,42,14179.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-08,19,19,41,13941.42,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-09,20,20,40,13698.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-10,21,21,39,13451.78,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-11,22,22,38,13200.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002943,2018-12,23,23,37,12944.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2016-01,0,0,36,9792.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2016-02,1,1,35,9582.11,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2016-03,2,2,34,9368.11,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2016-04,3,3,33,9150.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2016-05,4,4,32,8929.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2016-06,5,5,31,8705.26,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1023447,2016-07,6,6,30,8477.16,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1023447,2016-08,7,7,29,8245.4,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1023447,2016-09,8,8,28,8245.4,DELINQUENT_30,30,0,0,0,CURRENT,1,0,0
LC_1023447,2016-10,9,9,27,8245.4,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1023447,2016-11,10,10,26,8009.92,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1023447,2016-12,11,11,25,8009.92,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1023447,2017-01,12,12,24,8009.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-02,13,13,23,7770.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-03,14,14,22,7527.53,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-04,15,15,21,7280.51,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1023447,2017-05,16,16,20,7029.51,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1023447,2017-06,17,17,19,6774.48,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1023447,2017-07,18,18,18,6774.48,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1023447,2017-08,19,19,17,6774.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-09,20,20,16,6515.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-10,21,21,15,6252.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-11,22,22,14,5984.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023447,2017-12,23,23,13,5712.7,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2016-07,0,0,60,14873.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2016-08,1,1,59,14743.57,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2016-09,2,2,58,14611.3,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1022077,2016-10,3,3,57,14476.24,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1022077,2016-11,4,4,56,14338.35,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1022077,2016-12,5,5,55,14338.35,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1022077,2017-01,6,6,54,14338.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-02,7,7,53,14197.55,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-03,8,8,52,14053.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-04,9,9,51,13907.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-05,10,10,50,13757.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-06,11,11,49,13604.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-07,12,12,48,13447.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-08,13,13,47,13288.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-09,14,14,46,13125.47,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-10,15,15,45,12959.16,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-11,16,16,44,12789.36,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2017-12,17,17,43,12615.98,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2018-01,18,18,42,12438.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2018-02,19,19,41,12258.21,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2018-03,20,20,40,12073.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2018-04,21,21,39,11885.23,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2018-05,22,22,38,11692.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022077,2018-06,23,23,37,11496.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2016-11,0,0,36,4895.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2016-12,1,1,35,4789.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-01,2,2,34,4682.08,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-02,3,3,33,4572.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-03,4,4,32,4461.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-04,5,5,31,4348.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-05,6,6,30,4234.36,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-06,7,7,29,4117.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-07,8,8,28,3999.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-08,9,9,27,3879.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-09,10,10,26,3757.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-10,11,11,25,3633.95,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-11,12,12,24,3508.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2017-12,13,13,23,3380.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-01,14,14,22,3250.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-02,15,15,21,3118.73,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-03,16,16,20,2984.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-04,17,17,19,2848.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-05,18,18,18,2710.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-06,19,19,17,2570.33,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-07,20,20,16,2427.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-08,21,21,15,2283.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-09,22,22,14,2135.97,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1014237,2018-10,23,23,13,1986.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-02,0,0,60,14888.11,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-03,1,1,59,14773.47,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-04,2,2,58,14656.0,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-05,3,3,57,14535.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-06,4,4,56,14412.34,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-07,5,5,55,14285.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1023994,2015-08,6,6,54,14156.54,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1023994,2015-09,7,7,53,14023.9,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1023994,2015-10,8,8,52,13888.0,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1023994,2015-11,9,9,51,13748.75,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1023994,2015-12,10,10,50,13748.75,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1023994,2016-01,11,11,49,13748.75,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1023994,2016-02,12,12,48,13748.75,DELINQUENT_90,90,1,0,0,DELINQUENT_90,1,1,0
LC_1023994,2016-03,13,13,47,13748.75,DELINQUENT_90,90,1,0,0,DELINQUENT_30,1,1,0
LC_1023994,2016-04,14,14,46,13748.75,DELINQUENT_30,30,1,0,0,DELINQUENT_30,1,1,0
LC_1023994,2016-05,15,15,45,13748.75,DELINQUENT_30,30,1,0,0,DELINQUENT_60,1,1,0
LC_1023994,2016-06,16,16,44,13748.75,DELINQUENT_60,60,1,0,0,DELINQUENT_90,1,1,0
LC_1023994,2016-07,17,17,43,13748.75,DELINQUENT_90,90,1,0,0,DEFAULT,1,1,0
LC_1023994,2016-08,18,18,42,0.0,DEFAULT,120,1,0,1,DEFAULT,0,0,0
LC_1020637,2016-08,0,0,60,34749.15,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1020637,2016-09,1,1,59,34491.86,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1020637,2016-10,2,2,58,34227.94,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1020637,2016-11,3,3,57,33957.24,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1020637,2016-12,4,4,56,33679.58,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1020637,2017-01,5,5,55,33679.58,DELINQUENT_30,30,0,0,0,CURRENT,1,1,0
LC_1020637,2017-02,6,6,54,33679.58,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1020637,2017-03,7,7,53,33394.77,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1020637,2017-04,8,8,52,33394.77,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1020637,2017-05,9,9,51,33394.77,DELINQUENT_60,60,1,0,0,DELINQUENT_90,1,1,0
LC_1020637,2017-06,10,10,50,33394.77,DELINQUENT_90,90,1,0,0,DEFAULT,1,1,0
LC_1020637,2017-07,11,11,49,0.0,DEFAULT,120,1,0,1,DEFAULT,0,0,0
LC_1006097,2018-06,0,0,36,7351.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2018-07,1,1,35,7200.62,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2018-08,2,2,34,7046.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2018-09,3,3,33,6890.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2018-10,4,4,32,6730.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2018-11,5,5,31,6567.81,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2018-12,6,6,30,6402.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-01,7,7,29,6233.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-02,8,8,28,6061.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-03,9,9,27,5886.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-04,10,10,26,5708.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-05,11,11,25,5526.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-06,12,12,24,5342.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-07,13,13,23,5153.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-08,14,14,22,4961.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-09,15,15,21,4766.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-10,16,16,20,4567.41,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-11,17,17,19,4364.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2019-12,18,18,18,4158.22,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2020-01,19,19,17,3947.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2020-02,20,20,16,3733.7,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2020-03,21,21,15,3515.53,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2020-04,22,22,14,3293.3,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1006097,2020-05,23,23,13,3066.95,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1017057,2018-08,0,0,36,14729.59,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1017057,2018-09,1,1,35,14452.88,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1017057,2018-10,2,2,34,14169.7,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1017057,2018-11,3,3,33,13879.92,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1017057,2018-12,4,4,32,13583.37,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1017057,2019-01,5,5,31,13279.9,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1017057,2019-02,6,6,30,12969.34,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1017057,2019-03,7,7,29,12969.34,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1017057,2019-04,8,8,28,12969.34,DELINQUENT_60,60,1,0,0,DELINQUENT_90,1,1,0
LC_1017057,2019-05,9,9,27,12969.34,DELINQUENT_90,90,1,0,0,DELINQUENT_90,1,1,0
LC_1017057,2019-06,10,10,26,12969.34,DELINQUENT_90,90,1,0,0,DEFAULT,1,1,0
LC_1017057,2019-07,11,11,25,0.0,DEFAULT,120,1,0,1,DEFAULT,0,0,0
LC_1007286,2017-06,0,0,60,9915.51,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2017-07,1,1,59,9829.23,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2017-08,2,2,58,9741.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2017-09,3,3,57,9651.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2017-10,4,4,56,9559.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2017-11,5,5,55,9465.58,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2017-12,6,6,54,9369.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-01,7,7,53,9272.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-02,8,8,52,9172.23,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007286,2018-03,9,9,51,9070.3,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007286,2018-04,10,10,50,8966.22,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1007286,2018-05,11,11,49,8966.22,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1007286,2018-06,12,12,48,8966.22,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-07,13,13,47,8859.95,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-08,14,14,46,8751.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-09,15,15,45,8640.64,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-10,16,16,44,8527.51,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-11,17,17,43,8412.0,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2018-12,18,18,42,8294.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2019-01,19,19,41,8173.62,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2019-02,20,20,40,8050.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2019-03,21,21,39,7925.09,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2019-04,22,22,38,7796.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007286,2019-05,23,23,37,7665.98,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2017-02,0,0,36,7355.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2017-03,1,1,35,7208.17,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2017-04,2,2,34,7057.89,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2017-05,3,3,33,6904.6,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1022614,2017-06,4,4,32,6748.27,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1022614,2017-07,5,5,31,6588.82,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1022614,2017-08,6,6,30,6588.82,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1022614,2017-09,7,7,29,6588.82,DELINQUENT_60,60,0,0,0,CURRENT,0,0,0
LC_1022614,2017-10,8,8,28,6588.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2017-11,9,9,27,6426.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2017-12,10,10,26,6260.34,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-01,11,11,25,6091.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-02,12,12,24,5918.64,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-03,13,13,23,5742.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-04,14,14,22,5563.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-05,15,15,21,5380.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-06,16,16,20,5193.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-07,17,17,19,5003.04,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-08,18,18,18,4808.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-09,19,19,17,4610.76,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-10,20,20,16,4408.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-11,21,21,15,4202.7,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2018-12,22,22,14,3992.55,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1022614,2019-01,23,23,13,3778.22,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008725,2017-11,0,0,60,9910.02,CURRENT,0,0,0,0,CURRENT,0,0,0
